codigo_ibge,nome_x,latitude_x,longitude_x,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_y,latitude_y,longitude_y,regiao
5300108,Brasília,-15.7795,-47.9297,1,53,9701,61,America/Sao_Paulo,DF,Distrito Federal,-15.83,-47.86,Centro-Oeste
